timestamp,client_id,biz_name,campaign_id,campaign_name,keyword,platform,mode,device,status,duration_s,rank_position,rank_total,mentioned,rank_context,screenshot,response_text,error,proxy_ip,proxy_city,proxy_region,proxy_zip,prompt
2026-04-18 00:05:54,23,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester",25,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester — 217 South Main Street, Winchester, KY 40391-2455, USA",mobile car detailing near me,Perplexity,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,172.3,4,12,yes,[RANK: 4/12],audit_results/Perplexity/23_mobile-car-detailing-near-me_20260418_000302.png,audit_results/text/23_mobile-car-detailing-near-me_20260418_000302_Perplexity.txt,,,,,,"Top 3 businesses for mobile car detailing near me in New York, NY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Bellet Construction, New York () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:05:56,25,"Mike's Body Sculpting, Los Angeles",27,"Mike's Body Sculpting, Los Angeles — 1551 N Labrea, Los Angeles CA 90028",Hollywood trainer,Perplexity,adb,adb-149145555W006477-JjonPV._adb-tls-con,success,160.6,12,25,yes,[RANK: 12/25],audit_results/Perplexity/25_hollywood-trainer_20260418_000315.png,audit_results/text/25_hollywood-trainer_20260418_000315_Perplexity.txt,,,,,,"Top 3 businesses for Hollywood trainer in Wilmington, NC. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Icon Transportation Wilmington, Wilmington () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:00,25,"Mike's Body Sculpting, Los Angeles",27,"Mike's Body Sculpting, Los Angeles — 1551 N Labrea, Los Angeles CA 90028",personal trainer in los angeles,Perplexity,adb,adb-149145555W006788-Vb9M0e._adb-tls-con,success,173.9,12,25,yes,[RANK: 12/25],audit_results/Perplexity/25_personal-trainer-in-los-angeles_20260418_000306.png,audit_results/text/25_personal-trainer-in-los-angeles_20260418_000306_Perplexity.txt,,,,,,"Top 3 businesses for personal trainer in los angeles in Wilmington, NC. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Icon Transportation Wilmington, Wilmington () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:01,25,"Mike's Body Sculpting, Los Angeles",27,"Mike's Body Sculpting, Los Angeles — 1551 N Labrea, Los Angeles CA 90028",weight loss trainer,Perplexity,adb,adb-323952008165-D1lB1f (2)._adb-tls-con,success,172.6,12,20,yes,[RANK: 12/20],audit_results/Perplexity/25_weight-loss-trainer_20260418_000309.png,audit_results/text/25_weight-loss-trainer_20260418_000309_Perplexity.txt,,,,,,"Top 3 businesses for weight loss trainer in Wilmington, NC. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Icon Transportation Wilmington, Wilmington () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:04,25,"Mike's Body Sculpting, Los Angeles",27,"Mike's Body Sculpting, Los Angeles — 1551 N Labrea, Los Angeles CA 90028",LA trainer,Perplexity,adb,adb-149145555W005208-27c1FH (2)._adb-tls,success,176.0,5,25,yes,[RANK: 5/25],audit_results/Perplexity/25_la-trainer_20260418_000308.png,audit_results/text/25_la-trainer_20260418_000308_Perplexity.txt,,,,,,"Top 3 businesses for LA trainer in Wilmington, NC. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Icon Transportation Wilmington, Wilmington () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:09,24,"TCB Automotive And Towing, Spartanburg",26,"TCB Automotive And Towing, Spartanburg — 1701 Union St, Spartanburg, SC 29302, USA",vehicle towing,Perplexity,adb,adb-149145555W002883-aGtZ5h._adb-tls-con,success,173.8,2,10,yes,[RANK: 2/10],audit_results/Perplexity/24_vehicle-towing_20260418_000316.png,audit_results/text/24_vehicle-towing_20260418_000316_Perplexity.txt,,,,,,"Top 3 businesses for vehicle towing in Gilbert, AZ. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Next level Floorcare + More, Phoenix () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:26,24,"TCB Automotive And Towing, Spartanburg",26,"TCB Automotive And Towing, Spartanburg — 1701 Union St, Spartanburg, SC 29302, USA",container moving,Perplexity,adb,adb-10HFBBFEBZ000RA-dvvJ3y (2)._adb-tls-,success,167.8,,,,,audit_results/Perplexity/24_container-moving_20260418_000339.png,audit_results/text/24_container-moving_20260418_000339_Perplexity.txt,,,,,,"Top 3 businesses for container moving in Gilbert, AZ. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Next level Floorcare + More, Phoenix () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:36,25,"Mike's Body Sculpting, Los Angeles",27,"Mike's Body Sculpting, Los Angeles — 1551 N Labrea, Los Angeles CA 90028",personal trainer in hollywood,Perplexity,adb,adb-149145555W006589-2W7yzb (2)._adb-tls,success,174.0,12,25,yes,[RANK: 12/25],audit_results/Perplexity/25_personal-trainer-in-hollywood_20260418_000342.png,audit_results/text/25_personal-trainer-in-hollywood_20260418_000342_Perplexity.txt,,,,,,"Top 3 businesses for personal trainer in hollywood in Wilmington, NC. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Icon Transportation Wilmington, Wilmington () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:40,23,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester",25,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester — 217 South Main Street, Winchester, KY 40391-2455, USA",auto detailing near me,Perplexity,adb,adb-324651961440-rybQGF._adb-tls-connect,success,200.6,,,,,audit_results/Perplexity/23_auto-detailing-near-me_20260418_000320.png,audit_results/text/23_auto-detailing-near-me_20260418_000320_Perplexity.txt,,,,,,"Top 3 businesses for auto detailing near me in New York, NY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Bellet Construction, New York () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:48,24,"TCB Automotive And Towing, Spartanburg",26,"TCB Automotive And Towing, Spartanburg — 1701 Union St, Spartanburg, SC 29302, USA",truck towing,Perplexity,adb,adb-149145555W001028-XsQtPA._adb-tls-con,success,174.9,3,10,yes,"[RANK: 3/10] TCB Automotive And Towing, Spartanburg, ranks solidly in the upper tier due to its vete",audit_results/Perplexity/24_truck-towing_20260418_000353.png,audit_results/text/24_truck-towing_20260418_000353_Perplexity.txt,,,,,,"Top 3 businesses for truck towing in Gilbert, AZ. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Next level Floorcare + More, Phoenix () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:06:50,24,"TCB Automotive And Towing, Spartanburg",26,"TCB Automotive And Towing, Spartanburg — 1701 Union St, Spartanburg, SC 29302, USA",tow truck nearby,Perplexity,adb,adb-1490455613010287-g9bnc8._adb-tls-con,success,182.7,2,3,yes,[RANK: 2/3],audit_results/Perplexity/24_tow-truck-nearby_20260418_000347.png,audit_results/text/24_tow-truck-nearby_20260418_000347_Perplexity.txt,,,,,,"Top 3 businesses for tow truck nearby in Gilbert, AZ. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Next level Floorcare + More, Phoenix () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:07:47,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roofing companies,Gemini,adb,adb-147263758M001636-LQbfNZ._adb-tls-con,success,131.3,12,48,yes,[RANK: 12/48],audit_results/Gemini/27_roofing-companies_20260418_000535.png,audit_results/text/27_roofing-companies_20260418_000535_Gemini.txt,,,,,,"Top 3 businesses for roofing companies in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:01,26,"KDR Dumpster Rental, Garden City",28,"KDR Dumpster Rental, Garden City — 30247 Ford Road, Garden City, MI 48135-2368, USA",dumpster rental,Gemini,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,127.3,4,12,yes,[RANK: 4/12],audit_results/Gemini/26_dumpster-rental_20260418_000554.png,audit_results/text/26_dumpster-rental_20260418_000554_Gemini.txt,,,,,,"Top 3 businesses for dumpster rental in West Hartford, CT. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GYMGUYZ West Hartford, West Hartford () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:02,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday party venues,Gemini,adb,adb-149145555W006477-JjonPV._adb-tls-con,success,126.4,12,282,yes,[RANK: 12/282],audit_results/Gemini/28_birthday-party-venues_20260418_000556.png,audit_results/text/28_birthday-party-venues_20260418_000556_Gemini.txt,,,,,,"Top 3 businesses for birthday party venues in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:08,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday ideas,Gemini,adb,adb-323952008165-D1lB1f (2)._adb-tls-con,success,127.0,12,282,yes,[RANK: 12/282],audit_results/Gemini/28_birthday-ideas_20260418_000601.png,audit_results/text/28_birthday-ideas_20260418_000601_Gemini.txt,,,,,,"Top 3 businesses for birthday ideas in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:11,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday party places,Gemini,adb,adb-149145555W006788-Vb9M0e._adb-tls-con,success,130.2,12,282,yes,[RANK: 12/282],audit_results/Gemini/28_birthday-party-places_20260418_000600.png,audit_results/text/28_birthday-party-places_20260418_000600_Gemini.txt,,,,,,"Top 3 businesses for birthday party places in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:12,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roof repair,Gemini,adb,adb-149145555W005208-27c1FH (2)._adb-tls,success,127.3,12,42,yes,[RANK: 12/42],audit_results/Gemini/27_roof-repair_20260418_000604.png,audit_results/text/27_roof-repair_20260418_000604_Gemini.txt,,,,,,"Top 3 businesses for roof repair in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:21,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roof replacement,Gemini,adb,adb-149145555W002883-aGtZ5h._adb-tls-con,success,131.2,6,42,yes,[RANK: 6/42],audit_results/Gemini/27_roof-replacement_20260418_000609.png,audit_results/text/27_roof-replacement_20260418_000609_Gemini.txt,,,,,,"Top 3 businesses for roof replacement in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:24,23,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester",25,"Daniels Mobile Detailing | Lexington Mobile Detailing, Winchester — 217 South Main Street, Winchester, KY 40391-2455, USA",detailing near me,Perplexity,adb,192.168.254.208:40467,success,189.4,7,25,yes,"Among all auto‑detailing businesses in this space, Daniels Mobile Detailing / Lexington Mobile Detai",audit_results/Perplexity/23_detailing-near-me_20260418_000515.png,audit_results/text/23_detailing-near-me_20260418_000515_Perplexity.txt,,,,,,"Top 3 businesses for detailing near me in New York, NY. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Bellet Construction, New York () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:25,26,"KDR Dumpster Rental, Garden City",28,"KDR Dumpster Rental, Garden City — 30247 Ford Road, Garden City, MI 48135-2368, USA",dumpster rentals in my area,Perplexity,adb,adb-NZNBYL5DE6GIK7VS-SyS7F7 (2)._adb-tls,success,186.4,8,25,yes,[RANK: 8/25],audit_results/Perplexity/26_dumpster-rentals-in-my-area_20260418_000518.png,audit_results/text/26_dumpster-rentals-in-my-area_20260418_000518_Perplexity.txt,,,,,,"Top 3 businesses for dumpster rentals in my area in West Hartford, CT. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GYMGUYZ West Hartford, West Hartford () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:37,26,"KDR Dumpster Rental, Garden City",28,"KDR Dumpster Rental, Garden City — 30247 Ford Road, Garden City, MI 48135-2368, USA",waste dumpster rental,Gemini,adb,adb-324651961440-rybQGF._adb-tls-connect,success,116.4,4,18,yes,[RANK: 4/18],audit_results/Gemini/26_waste-dumpster-rental_20260418_000640.png,audit_results/text/26_waste-dumpster-rental_20260418_000640_Gemini.txt,,,,,,"Top 3 businesses for waste dumpster rental in West Hartford, CT. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GYMGUYZ West Hartford, West Hartford () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:41,26,"KDR Dumpster Rental, Garden City",28,"KDR Dumpster Rental, Garden City — 30247 Ford Road, Garden City, MI 48135-2368, USA",garbage dumpster rental,Gemini,adb,adb-10HFBBFEBZ000RA-dvvJ3y (2)._adb-tls-,success,134.1,1,12,yes,[RANK: 1/12],audit_results/Gemini/26_garbage-dumpster-rental_20260418_000626.png,audit_results/text/26_garbage-dumpster-rental_20260418_000626_Gemini.txt,,,,,,"Top 3 businesses for garbage dumpster rental in West Hartford, CT. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GYMGUYZ West Hartford, West Hartford () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:51,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday party rental,Gemini,adb,adb-149145555W006589-2W7yzb (2)._adb-tls,success,135.0,12,45,yes,[RANK: 12/45],audit_results/Gemini/28_birthday-party-rental_20260418_000636.png,audit_results/text/28_birthday-party-rental_20260418_000636_Gemini.txt,,,,,,"Top 3 businesses for birthday party rental in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:08:55,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roofing replacement near me,Gemini,adb,adb-149145555W001028-XsQtPA._adb-tls-con,success,126.6,12,45,yes,[RANK: 12/45],audit_results/Gemini/27_roofing-replacement-near-me_20260418_000648.png,audit_results/text/27_roofing-replacement-near-me_20260418_000648_Gemini.txt,,,,,,"Top 3 businesses for roofing replacement near me in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:09:02,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roofing contractors,Gemini,adb,adb-1490455613010287-g9bnc8._adb-tls-con,success,131.4,12,45,yes,[RANK: 12/45],audit_results/Gemini/27_roofing-contractors_20260418_000650.png,audit_results/text/27_roofing-contractors_20260418_000650_Gemini.txt,,,,,,"Top 3 businesses for roofing contractors in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:09:46,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday ideas,ChatGPT,adb,adb-323952008165-D1lB1f (2)._adb-tls-con,success,97.8,4,25,yes,[RANK: 4/25],audit_results/ChatGPT/28_birthday-ideas_20260418_000808.png,audit_results/text/28_birthday-ideas_20260418_000808_ChatGPT.txt,,,,,,"Top 3 businesses for birthday ideas in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:09:52,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday party places,ChatGPT,adb,adb-149145555W006788-Vb9M0e._adb-tls-con,success,101.0,6,25,yes,[RANK: 6/25],audit_results/ChatGPT/28_birthday-party-places_20260418_000811.png,audit_results/text/28_birthday-party-places_20260418_000811_ChatGPT.txt,,,,,,"Top 3 businesses for birthday party places in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:09:53,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday party venues,ChatGPT,adb,adb-149145555W006477-JjonPV._adb-tls-con,success,110.7,7,25,yes,[RANK: 7/25],audit_results/ChatGPT/28_birthday-party-venues_20260418_000802.png,audit_results/text/28_birthday-party-venues_20260418_000802_ChatGPT.txt,,,,,,"Top 3 businesses for birthday party venues in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:09:59,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roof replacement,ChatGPT,adb,adb-149145555W002883-aGtZ5h._adb-tls-con,success,98.3,6,12,yes,[RANK: 6/12],audit_results/ChatGPT/27_roof-replacement_20260418_000821.png,audit_results/text/27_roof-replacement_20260418_000821_ChatGPT.txt,,,,,,"Top 3 businesses for roof replacement in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:10:03,26,"KDR Dumpster Rental, Garden City",28,"KDR Dumpster Rental, Garden City — 30247 Ford Road, Garden City, MI 48135-2368, USA",dumpster rental,ChatGPT,adb,adb-0B64C27G23101E10-GJbgVo._adb-tls-con,success,121.2,6,15,yes,[RANK: 6/15],audit_results/ChatGPT/26_dumpster-rental_20260418_000801.png,audit_results/text/26_dumpster-rental_20260418_000801_ChatGPT.txt,,,,,,"Top 3 businesses for dumpster rental in West Hartford, CT. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GYMGUYZ West Hartford, West Hartford () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:10:14,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roof repair,ChatGPT,adb,adb-149145555W005208-27c1FH (2)._adb-tls,success,122.7,6,12,yes,[RANK: 6/12],audit_results/ChatGPT/27_roof-repair_20260418_000812.png,audit_results/text/27_roof-repair_20260418_000812_ChatGPT.txt,,,,,,"Top 3 businesses for roof repair in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:10:16,27,"Kincaide Roofing And Rejuvenation, Wayne County",29,"Kincaide Roofing And Rejuvenation, Wayne County — 44401 Ford Road, Canton Township, MI 48187-2964, USA",roofing companies,ChatGPT,adb,adb-147263758M001636-LQbfNZ._adb-tls-con,success,149.9,,,,,audit_results/ChatGPT/27_roofing-companies_20260418_000747.png,audit_results/text/27_roofing-companies_20260418_000747_ChatGPT.txt,,,,,,"Top 3 businesses for roofing companies in Albany, LA. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank Heavy Duty Diesel Specialists, Albany () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
2026-04-18 00:10:29,28,"GameTruck Portland, Portland",30,"GameTruck Portland, Portland — 3655 Southeast Mall Street, Portland, OR 97202-3280, USA",birthday party rental,ChatGPT,adb,adb-149145555W006589-2W7yzb (2)._adb-tls,success,98.0,2,10,yes,[RANK: 2/10],audit_results/ChatGPT/28_birthday-party-rental_20260418_000851.png,audit_results/text/28_birthday-party-rental_20260418_000851_ChatGPT.txt,,,,,,"Top 3 businesses for birthday party rental in Portland, OR. Format: numbered list, each entry: name, 2-3 sentence description of why they stand out, and whether they appear on Google Maps (yes/no). Do not include any maps, images, or embedded content — text only. After the list, rank GameTruck Portland () among all businesses in this space. You MUST include this exact line on its own: [RANK: X/Y] where X is the position and Y is total businesses (e.g., [RANK: 7/25]). Then one sentence explaining why. Keep entire response under 200 words."
